,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,license,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,projectrank_placing,dockerhub_id,docs_url,labels,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
222,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,1897.0,1897.0,https://pypi.org/project/nlpaug,184823.0,185738.0,https://anaconda.org/conda-forge/nlpaug,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135,2025-04-22 14:57:56.135000,56783.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,
223,skorch,skorch-dev/skorch,ml-frameworks,,{},75.0,A scikit-learn compatible neural network library that wraps pytorch.,12,False,skorch,conda-forge/skorch,,1815.0,1815.0,https://pypi.org/project/skorch,,11942.0,https://anaconda.org/conda-forge/skorch,2020-09-19 04:12:05.913,2026-05-20 05:57:04.606,2026-05-20 05:57:04.606000,847926.0,18.0,2.0,,,"['pytorch', 'sklearn']",,,,,,,,,,,,,,,,,,
224,PyTorch3D,facebookresearch/pytorch3d,image,,{},185.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,1389.0,1389.0,https://pypi.org/project/pytorch3d,1193.0,6552.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,434113.0,18.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
225,Cufflinks,santosjorge/cufflinks,data-viz,,{},39.0,,12,False,cufflinks,,,14931.0,14931.0,https://pypi.org/project/cufflinks,69804.0,69804.0,,,,,,,2.0,,,['pandas'],,,,,,,,,,,,,,,,,,
226,wordcloud,amueller/word_cloud,data-viz,,{},76.0,A little word cloud generator in Python.,12,False,wordcloud,conda-forge/wordcloud,,24.0,24.0,https://pypi.org/project/wordcloud,2085406.0,2101122.0,https://anaconda.org/conda-forge/wordcloud,2020-07-07 12:57:01.655,2026-08-09 16:35:22.475,2026-08-09 16:35:22.475000,1147295.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,
227,Sweetviz,fbdesignpro/sweetviz,data-viz,,{},13.0,A pandas-based library to visualize and compare datasets.,12,False,sweetviz,conda-forge/sweetviz,,3203.0,3203.0,https://pypi.org/project/sweetviz,123162.0,124178.0,https://anaconda.org/conda-forge/sweetviz,2021-02-03 19:13:59.125,2026-04-11 23:31:56.666,2026-04-11 23:31:56.666000,67091.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,
228,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,1146.0,1146.0,https://pypi.org/project/opentsne,129722.0,138563.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,636562.0,24.0,2.0,,,,,,,,,,,,,,,,,,,,,
229,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,766.0,766.0,https://pypi.org/project/dowhy,242270.0,243144.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,60310.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,
230,Satpy,pytroll/satpy,geospatial-data,,{},194.0,Meteorological processing package.,12,False,satpy,conda-forge/satpy,,209.0,209.0,https://pypi.org/project/satpy,41325.0,48037.0,https://anaconda.org/conda-forge/satpy,2020-06-10 19:56:45.218,2026-03-05 18:39:22.244,2026-03-05 18:39:22.244000,496695.0,76.0,3.0,,,,,,,,,,,,,,,,,,,,,
231,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,590.0,590.0,https://pypi.org/project/pymap3d,901367.0,903417.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,145562.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,
232,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,1825.0,1825.0,https://pypi.org/project/empyrical,23229.0,23815.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,59840.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
233,bt,pmorissette/bt,financial-data,,{},39.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,1752.0,1752.0,https://pypi.org/project/bt,24666.0,27170.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,160318.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,
234,yfinance,ranaroussi/yfinance,financial-data,,{},185.0,,12,False,yfinance,ranaroussi/yfinance,,,,https://pypi.org/project/yfinance,28133746.0,28135369.0,https://anaconda.org/ranaroussi/yfinance,2021-07-03 13:58:30.250,2025-03-25 16:27:42.706,2025-03-25 16:27:42.706000,99029.0,4.0,1.0,,,,,,,,,-30.0,,,,,,,,,,,,
235,ClearML,allegroai/clearml,ml-experiments,,{},117.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,,1978.0,1978.0,https://pypi.org/project/clearml,653183.0,653183.0,,,,2020-10-05 10:16:46.865671,,,2.0,allegroai/trains,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,34107.0,,,,,,,,,,,,,
236,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,3671.0,3671.0,https://pypi.org/project/sacred,35256.0,35470.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,12215.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
237,kaggle,Kaggle/kaggle-api,ml-experiments,,{},72.0,Kaggle API.,12,False,kaggle,conda-forge/kaggle,,24.0,24.0,https://pypi.org/project/kaggle,825783.0,830176.0,https://anaconda.org/conda-forge/kaggle,2020-09-04 15:05:55.697,2026-06-26 00:57:52.829,2026-06-26 00:57:52.829000,311963.0,35.0,2.0,,,,,,,,,,,,,,,,,,,,,
238,Streamz,python-streamz/streamz,time-series-data,,{},51.0,"Manage streaming data, optionally with Dask and Pandas.",12,False,streamz,conda-forge/streamz,,600.0,600.0,https://pypi.org/project/streamz,41937.0,102775.0,https://anaconda.org/conda-forge/streamz,2020-07-10 18:17:51.071,2026-04-07 17:07:20.664,2026-04-07 17:07:20.664000,4441205.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,
239,lightfm,lyst/lightfm,recommender-systems,,{},47.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",12,False,lightfm,conda-forge/lightfm,,1948.0,1948.0,https://pypi.org/project/lightfm,43606.0,48263.0,https://anaconda.org/conda-forge/lightfm,2018-01-05 14:24:50.552,2025-04-22 14:56:45.003,2025-04-22 14:56:45.003000,479741.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
240,Cornac,PreferredAI/cornac,recommender-systems,,{},31.0,A Comparative Framework for Multimodal Recommender Systems.,12,False,cornac,conda-forge/cornac,,306.0,306.0,https://pypi.org/project/cornac,41099.0,56388.0,https://anaconda.org/conda-forge/cornac,2020-06-06 08:50:52.981,2026-07-15 17:00:30.148,2026-07-15 17:00:30.148000,1131459.0,58.0,1.0,,,,,,,,,,,,,,,,,,,,,
241,spleeter,deezer/spleeter,audio,,{},22.0,The Deezer source separation library with pretrained models based on tensorflow.,12,False,spleeter,conda-forge/spleeter,,1099.0,1099.0,https://pypi.org/project/spleeter,19130.0,20817.0,https://anaconda.org/conda-forge/spleeter,2019-11-08 20:02:52.483,2025-04-22 14:57:16.666,2025-04-22 14:57:16.666000,136659.0,10.0,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
242,GPUtil,anderskm/gputil,gpu-utilities,,{},17.0,,12,False,gputil,,,9505.0,9505.0,https://pypi.org/project/gputil,744644.0,744644.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
243,py3nvml,fbcotter/py3nvml,gpu-utilities,,{},9.0,Python 3 Bindings for the NVIDIA Management Library.,12,False,py3nvml,conda-forge/py3nvml,,1675.0,1675.0,https://pypi.org/project/py3nvml,203051.0,205157.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:34:27.140,2025-11-03 15:28:42.097,2025-11-03 15:28:42.097000,147480.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
244,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,{},2.0,Provides a Python interface to GPU management and monitoring functions.,12,False,nvidia-ml-py3,anaconda/nvidia-ml,,11213.0,11213.0,https://pypi.org/project/nvidia-ml-py3,499510.0,499533.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:39.124,2025-04-22 15:32:34.997,2025-04-22 15:32:34.997000,1435.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
245,DeepChem,deepchem/deepchem,others,,{},262.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",12,False,deepchem,conda-forge/deepchem,,670.0,670.0,https://pypi.org/project/deepchem,42473.0,44170.0,https://anaconda.org/conda-forge/deepchem,2020-06-10 18:42:21.688,2025-04-22 14:57:21.461,2025-04-22 14:57:21.461000,125604.0,7.0,2.0,,,['tensorflow'],,,,,,,,,,,,,,,,,,
246,cleanlab,cleanlab/cleanlab,others,,{},55.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,12,False,cleanlab,conda-forge/cleanlab,,541.0,541.0,https://pypi.org/project/cleanlab,92199.0,93508.0,https://anaconda.org/conda-forge/cleanlab,2021-04-19 15:02:45.542,2026-01-14 17:49:56.450,2026-01-14 17:49:56.450000,83784.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,
247,Prince,MaxHalford/prince,others,,{},20.0,Statistical factor analysis in Python.,12,False,prince,conda-forge/prince-factor-analysis,,798.0,798.0,https://pypi.org/project/prince,132130.0,132628.0,https://anaconda.org/conda-forge/prince-factor-analysis,2020-10-06 17:12:24.107,2026-07-01 06:43:52.593,2026-07-01 06:43:52.593000,34868.0,8.0,2.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
248,datalad,datalad/datalad,others,,{},65.0,data distribution geared toward scientific datasets.,12,False,datalad,conda-forge/datalad,,586.0,586.0,https://pypi.org/project/datalad,35950.0,52468.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-08-17 17:33:35.137,2026-08-17 17:33:35.137000,1222402.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,
249,pyclustering,annoviko/pyclustering,others,,{},26.0,pyclustring is a python data mining library.,12,False,pyclustering,conda-forge/pyclustering,,899.0,899.0,https://pypi.org/project/pyclustering,27433.0,30015.0,https://anaconda.org/conda-forge/pyclustering,2020-07-07 13:13:52.692,2025-11-03 15:44:23.286,2025-11-03 15:44:23.286000,188552.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
250,scikit-lego,koaning/scikit-lego,sklearn-utils,,{},72.0,missing blocks for sklearn pipelines.,12,False,scikit-lego,conda-forge/scikit-lego,,192.0,192.0,https://pypi.org/project/scikit-lego,69949.0,71149.0,https://anaconda.org/conda-forge/scikit-lego,2020-05-26 10:44:57.130,2025-04-22 14:57:15.493,2025-04-22 14:57:15.493000,90016.0,25.0,2.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
251,pyts,johannfaouzi/pyts,time-series-data,,{},15.0,A Python package for time series classification.,12,False,pyts,conda-forge/pyts,,925.0,925.0,https://pypi.org/project/pyts,127107.0,127801.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:29.851,2025-04-22 14:57:10.207,2025-04-22 14:57:10.207000,40265.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,
252,FiftyOne,voxel51/fiftyone,data-viz,,{},205.0,"Visualize, create, and debug image and video datasets and model predictions.",12,False,fiftyone,,,1098.0,1098.0,https://pypi.org/project/fiftyone,260359.0,260359.0,,,,,,,2.0,,,"['tensorflow', 'pytorch', 'jupyter']",,,,,,,,,,,,,,,,,,
253,BentoML,bentoml/BentoML,model-serialisation,,{},238.0,,12,False,bentoml,,,2869.0,2869.0,https://pypi.org/project/bentoml,248444.0,248444.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
254,equinox,patrick-kidger/equinox,jax-utils,,{},101.0,,12,False,equinox,,,1959.0,1959.0,https://pypi.org/project/equinox,1106393.0,1106393.0,,,,,,,1.0,,,['jax'],,,,,,,,,,,,,,,,,,
255,H2O-3,h2oai/h2o-3,distributed-ml,,{},288.0,,12,False,h2o,,Apache-2.0,100.0,100.0,https://pypi.org/project/h2o,200138.0,200138.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
256,Milvus,milvus-io/milvus,nn-search,,{},372.0,"Milvus --- an open-source, high-performance vector database (https://milvus.io).",11,False,pymilvus,,,,,https://pypi.org/project/pymilvus,5835732.0,5835732.0,,,,2026-08-28 00:36:36.310189,,,3.0,milvusdb/milvus,,,https://hub.docker.com/r/milvusdb/milvus,2026-08-28 00:36:36.310189,106.0,106.0,78397947.0,-31.0,,,,,,,,,,,,
257,USearch,unum-cloud/usearch,nn-search,,{},102.0,,11,False,usearch,,,433.0,433.0,https://pypi.org/project/usearch,510566.0,634124.0,,,,2026-08-22 19:40:39.094686,,,3.0,unum/usearch,,,https://hub.docker.com/r/unum/usearch,2026-08-22 19:40:39.094686,1.0,1.0,1783.0,,usearch,https://www.npmjs.com/package/usearch,123558.0,,,,,,,,,
258,MXNet,apache/incubator-mxnet,ml-frameworks,,{},987.0,"MXNet metapackage for installing lib,py-MXNet Conda packages.",11,False,mxnet,mxnet,,8105.0,8105.0,https://pypi.org/project/mxnet,,134.0,https://anaconda.org/anaconda/mxnet,2017-12-31 23:55:34.813,2025-04-22 15:32:24.964,2025-04-22 15:32:24.964000,14026.0,6.0,2.0,,,['mxnet'],,,,,,,,,,,,,,,,,,
259,Catboost,catboost/catboost,ml-frameworks,,{},1425.0,Gradient boosting on decision trees library.,11,False,catboost,conda-forge/catboost,,21.0,21.0,https://pypi.org/project/catboost,,39781.0,https://anaconda.org/conda-forge/catboost,2020-11-05 20:16:46.091,2026-02-23 23:23:44.774,2026-02-23 23:23:44.774000,2744926.0,71.0,2.0,,,,,,,,,,,,,,,,,,,,,
260,Chainer,chainer/chainer,ml-frameworks,,{},331.0,A flexible framework of neural networks.,11,False,chainer,conda-forge/chainer,,3449.0,3449.0,https://pypi.org/project/chainer,,385.0,https://anaconda.org/conda-forge/chainer,2020-02-10 21:07:35.204,2025-04-22 14:57:21.231,2025-04-22 14:57:21.231000,30037.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,
261,Haiku,deepmind/dm-haiku,ml-frameworks,,{},97.0,Haiku is a library for building neural networks in JAX.,11,False,dm-haiku,conda-forge/dm-haiku,,2885.0,2885.0,https://pypi.org/project/dm-haiku,,968.0,https://anaconda.org/conda-forge/dm-haiku,2021-02-14 21:37:00.322,2026-07-27 14:12:46.015,2026-07-27 14:12:46.015000,63911.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,
262,AllenNLP,allenai/allennlp,nlp,,{},266.0,"An open-source NLP research library, built on PyTorch.",11,False,allennlp,conda-forge/allennlp,,24.0,24.0,https://pypi.org/project/allennlp,67832.0,70495.0,https://anaconda.org/conda-forge/allennlp,2018-12-22 21:41:04.869,2025-04-22 14:56:58.676,2025-04-22 14:56:58.676000,245031.0,16.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
263,fastText,facebookresearch/fastText,nlp,,{},68.0,fastText - Library for efficient text classification and representation learning.,11,False,fasttext,conda-forge/fasttext,,24.0,24.0,https://pypi.org/project/fasttext,2444782.0,2447796.0,https://anaconda.org/conda-forge/fasttext,2020-09-22 18:15:34.037,2025-11-05 20:00:51.025,2025-11-05 20:00:51.025000,214042.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
264,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,11,False,fairseq,conda-forge/fairseq,,24.0,24.0,https://pypi.org/project/fairseq,49836.0,52792.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-08-18 00:26:45.420,2026-08-18 00:26:45.420000,215823.0,4.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
265,polyglot,aboSamoor/polyglot,nlp,,{},26.0,,11,False,polyglot,,,1541.0,1541.0,https://pypi.org/project/polyglot,73292.0,73292.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
266,Dedupe,dedupeio/dedupe,nlp,,{},72.0,A python library for accurate and scaleable data deduplication and entity-resolution.,11,False,dedupe,conda-forge/dedupe,,385.0,385.0,https://pypi.org/project/dedupe,50166.0,53169.0,https://anaconda.org/conda-forge/dedupe,2021-12-08 17:23:58.376,2025-04-22 14:58:06.931,2025-04-22 14:58:06.931000,168202.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,
267,Albumentations,albumentations-team/albumentations,image,,{},172.0,Fast image augmentation library and easy to use wrapper around other libraries.,11,False,albumentations,conda-forge/albumentations,,,,https://pypi.org/project/albumentations,5040510.0,5046199.0,https://anaconda.org/conda-forge/albumentations,2020-07-10 06:51:58.141,2025-05-28 13:47:29.423,2025-05-28 13:47:29.423000,415310.0,38.0,2.0,,,['pytorch'],,,,,,,,,,,,,,,,,,
268,AutoViz,AutoViML/AutoViz,data-viz,,{},17.0,"Automatically Visualize any dataset, any size with a single line of code.",11,False,autoviz,conda-forge/autoviz,,904.0,904.0,https://pypi.org/project/autoviz,18571.0,20656.0,https://anaconda.org/conda-forge/autoviz,2021-08-25 18:46:27.137,2025-04-22 14:57:59.344,2025-04-22 14:57:59.344000,125120.0,46.0,3.0,,,,,,,,,,,,,,,,,,,,,
269,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,{},5.0,,11,False,ridgeplot,,MIT,288.0,288.0,https://pypi.org/project/ridgeplot,116449.0,116449.0,,,,,,,3.0,,https://ridgeplot.readthedocs.io/,,,,,,,,,,,,,,,,,,,
270,bqplot,bqplot/bqplot,data-viz,,{},71.0,Plotting library for Jupyter.,11,False,bqplot,conda-forge/bqplot,,65.0,65.0,https://pypi.org/project/bqplot,356407.0,405165.0,https://anaconda.org/conda-forge/bqplot,2020-05-24 11:30:38.431,2026-05-07 12:02:44.851,2026-05-07 12:02:44.851000,3487212.0,68.0,3.0,,,['jupyter'],,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2262.0,,,,,,,,,
271,InterpretML,interpretml/interpret,interpretability,,{},59.0,,11,False,interpret,,,986.0,986.0,https://pypi.org/project/interpret,372370.0,372370.0,,,,,,,2.0,,,['jupyter'],,,,,,,,,,,,,,,,,,
272,TreeInterpreter,andosa/treeinterpreter,interpretability,,{},11.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11,False,treeinterpreter,conda-forge/treeinterpreter,,727.0,727.0,https://pypi.org/project/treeinterpreter,88364.0,88534.0,https://anaconda.org/conda-forge/treeinterpreter,2020-10-03 05:29:05.326,2025-04-22 14:57:37.117,2025-04-22 14:57:37.117000,11918.0,2.0,2.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
273,Fairness 360,Trusted-AI/AIF360,interpretability,,{},75.0,IBM AI Fairness 360.,11,False,aif360,conda-forge/aif360,,799.0,799.0,https://pypi.org/project/aif360,30192.0,30771.0,https://anaconda.org/conda-forge/aif360,2020-09-28 14:34:26.554,2025-04-22 14:57:36.856,2025-04-22 14:57:36.856000,41161.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,
274,Node2Vec,eliorc/node2vec,graph,,{},16.0,"The node2vec algorithm learns continuous representations for nodes in any (un)directed, (un)weighted graph.",11,False,node2vec,conda-forge/node2vec,,984.0,984.0,https://pypi.org/project/node2vec,46181.0,46612.0,https://anaconda.org/conda-forge/node2vec,2018-05-03 02:54:12.032,2025-04-22 14:56:50.341,2025-04-22 14:56:50.341000,42705.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
275,EarthPy,earthlab/earthpy,geospatial-data,,{},45.0,Utility functions for the working with spatial data.,11,False,earthpy,conda-forge/earthpy,,448.0,448.0,https://pypi.org/project/earthpy,10806.0,12059.0,https://anaconda.org/conda-forge/earthpy,2019-04-02 17:33:42.874,2025-04-22 14:57:03.644,2025-04-22 14:57:03.644000,110319.0,14.0,3.0,,,,,,,,,,,,,,,,,,,,,
276,geopy,geopy/geopy,geospatial-data,,{},138.0,Python Geocoding Toolbox.,11,False,geopy,conda-forge/geopy,,,,https://pypi.org/project/geopy,13737622.0,13768947.0,https://anaconda.org/conda-forge/geopy,2020-06-27 22:25:51.029,2026-07-13 01:38:53.987,2026-07-13 01:38:53.987000,2318097.0,20.0,3.0,,,,,,,,,,,,,,,,,,,,,
277,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,{},100.0,,11,False,arcgis,,,1041.0,1041.0,https://pypi.org/project/arcgis,186844.0,186844.0,,,,,,,3.0,esridocker/arcgis-api-python-notebook,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,,,,,,,,,,,,,,
278,pyfolio,quantopian/pyfolio,financial-data,,{},60.0,pyfolio is a Python library for performance and risk analysis of financial portfolios.,11,False,pyfolio,conda-forge/pyfolio,,1394.0,1394.0,https://pypi.org/project/pyfolio,11622.0,11835.0,https://anaconda.org/conda-forge/pyfolio,2018-02-15 19:39:31.850,2025-04-22 14:56:47.184,2025-04-22 14:56:47.184000,21779.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
279,zipline,quantopian/zipline,financial-data,,{},161.0,A backtester for financial algorithms.,11,False,zipline,conda-forge/zipline,,1045.0,1045.0,https://pypi.org/project/zipline,853.0,1037.0,https://anaconda.org/conda-forge/zipline,2020-09-08 02:54:53.875,2025-04-22 14:57:35.321,2025-04-22 14:57:35.321000,13067.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
280,ffn,pmorissette/ffn,financial-data,,{},44.0,ffn - a financial function library for Python.,11,False,ffn,conda-forge/ffn,,631.0,631.0,https://pypi.org/project/ffn,50690.0,51230.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:52.723,2026-03-25 03:10:25.056,2026-03-25 03:10:25.056000,34595.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,
281,backtrader,mementum/backtrader,financial-data,,{},56.0,,11,False,backtrader,,,3648.0,3648.0,https://pypi.org/project/backtrader,286585.0,286585.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
282,TPOT,EpistasisLab/tpot,hyperopt,,{},10.0,A Python tool that automatically creates and optimizes Machine Learning pipelines using genetic programming.,11,False,tpot,conda-forge/tpot,,3614.0,3614.0,https://pypi.org/project/tpot,19958.0,25788.0,https://anaconda.org/conda-forge/tpot,2020-06-02 00:25:11.879,2026-02-18 16:47:35.862,2026-02-18 16:47:35.862000,431430.0,24.0,2.0,,,['sklearn'],,,,,,,,,,,,,,,,,,
283,knockknock,huggingface/knockknock,ml-experiments,,{},20.0,Be notified when your training is complete with only two additional lines of code.,11,False,knockknock,conda-forge/knockknock,,1472.0,1472.0,https://pypi.org/project/knockknock,18519.0,19793.0,https://anaconda.org/conda-forge/knockknock,2025-01-09 04:44:32.681,2025-04-22 14:57:16.064,2025-04-22 14:57:16.064000,24211.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,
