,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
628,NeoML,neoml-lib/neoml,ml-frameworks,,{},41.0,,5,False,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,264.0,264.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
629,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,5,False,finetune,,,,"['tensorflow', 'sklearn']",16.0,16.0,https://pypi.org/project/finetune,245.0,245.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
630,GluonNLP,dmlc/gluon-nlp,nlp,,{},88.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",5,False,gluonnlp,,,,['mxnet'],,,https://pypi.org/project/gluonnlp,22026.0,22026.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
631,Kashgari,BrikerMan/Kashgari,nlp,,{},21.0,,5,False,kashgari-tf,,,,['tensorflow'],73.0,73.0,https://pypi.org/project/kashgari-tf,79.0,79.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
632,NLP Architect,IntelLabs/nlp-architect,nlp,,{},40.0,,5,False,nlp-architect,,,,,11.0,11.0,https://pypi.org/project/nlp-architect,341.0,341.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
633,T5,google-research/text-to-text-transfer-transformer,nlp,,{},63.0,,5,False,t5,,,,['tensorflow'],,,https://pypi.org/project/t5,14211.0,14211.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
634,Ciphey,Ciphey/Ciphey,nlp,,{},60.0,,5,False,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,37665.0,37665.0,,,,,,,https://hub.docker.com/r/remnux/ciphey,,,,,3.0,,,,,,,,,,,,,,
635,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,{},30.0,,5,False,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,721.0,721.0,,,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,,,
636,Luminoth,tryolabs/luminoth,image,,{},15.0,,5,False,luminoth,,,,['tensorflow'],69.0,69.0,https://pypi.org/project/luminoth,250.0,250.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
637,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,5,False,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,3349.0,3349.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
638,Model Analysis,tensorflow/model-analysis,interpretability,,{},61.0,,5,False,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,26689.0,26689.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
639,LOFO,aerdem4/lofo-importance,interpretability,,{},6.0,,5,False,lofo-importance,,,,,43.0,43.0,https://pypi.org/project/lofo-importance,1053.0,1053.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
640,Skater,oracle/Skater,interpretability,,{},,Python Library for Model Agnostic Interpretation.,5,False,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,313.0,3912.0,https://anaconda.org/conda-forge/skater,2020-07-05 18:35:27.012,2025-11-03 16:10:36.918,2025-11-03 16:10:36.918000,259155.0,2.0,,,,,,3.0,,,,,,,,,,,,,,
641,XAI,EthicalML/xai,interpretability,,{},3.0,,5,False,xai,,,,,45.0,45.0,https://pypi.org/project/xai,657.0,657.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
642,DiCE,interpretml/DiCE,interpretability,,{},23.0,,5,False,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,36476.0,36476.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
643,DeepWalk,phanein/deepwalk,graph,,{},10.0,,5,False,deepwalk,,,,,82.0,82.0,https://pypi.org/project/deepwalk,438.0,438.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
644,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,{},23.0,,5,False,mapboxgl,,,,['jupyter'],,,https://pypi.org/project/mapboxgl,21843.0,21843.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
645,Enigma Catalyst,scrtlabs/catalyst,financial-data,,{},152.0,,5,False,enigma-catalyst,,,,,29.0,29.0,https://pypi.org/project/enigma-catalyst,103.0,103.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
646,TensorWatch,microsoft/tensorwatch,ml-experiments,,{},15.0,,5,False,tensorwatch,,,,,172.0,172.0,https://pypi.org/project/tensorwatch,291.0,291.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
647,TNT,pytorch/tnt,ml-experiments,,{},161.0,,5,False,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,3509.0,3509.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
648,TF-Agents,tensorflow/agents,reinforcement-learning,,{},155.0,,5,False,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,6440.0,6440.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
649,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,{},190.0,,5,False,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,63.0,63.0,,,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,,,
650,Mesh,tensorflow/mesh,distributed-ml,,{},51.0,,5,False,mesh-tensorflow,,,,['tensorflow'],,,https://pypi.org/project/mesh-tensorflow,17788.0,17788.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
651,Fiber,uber/fiber,distributed-ml,,{},5.0,,5,False,fiber,,,,,96.0,96.0,https://pypi.org/project/fiber,233.0,233.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
652,NearPy,pixelogik/NearPy,nn-search,,{},20.0,,5,False,NearPy,,,,,120.0,120.0,https://pypi.org/project/NearPy,737.0,737.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
653,N2,kakao/n2,nn-search,,{},22.0,,5,False,n2,,,,,40.0,40.0,https://pypi.org/project/n2,1079.0,1079.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
654,TF Ranking,tensorflow/ranking,recommender-systems,,{},36.0,,5,False,tensorflow_ranking,,,,['tensorflow'],,,https://pypi.org/project/tensorflow_ranking,54715.0,54715.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
655,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,{},20.0,,5,False,recmetrics,,,,,64.0,64.0,https://pypi.org/project/recmetrics,538.0,538.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
656,Dejavu,worldveil/dejavu,audio,,{},23.0,,5,False,PyDejavu,,,,,24.0,24.0,https://pypi.org/project/PyDejavu,307.0,307.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
657,sklearn-porter,nok/sklearn-porter,model-serialisation,,{},13.0,,5,False,sklearn-porter,,,,['sklearn'],73.0,73.0,https://pypi.org/project/sklearn-porter,1079.0,1079.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
658,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,{},13.0,,5,False,pytorch2keras,,,,,116.0,116.0,https://pypi.org/project/pytorch2keras,244.0,244.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
659,cortex,cortexlabs/cortex,model-serialisation,,{},25.0,,5,False,cortex,,,,,,,https://pypi.org/project/cortex,8690.0,8690.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
660,PySyft,OpenMined/PySyft,privacy-ml,,{},523.0,,5,False,syft,,,,['pytorch'],1.0,1.0,https://pypi.org/project/syft,6378.0,6378.0,,,,,,,,,,,,2.0,-31.0,,,,,,,,,,,,,
661,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,{},62.0,,5,False,tensorflow-privacy,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-privacy,10698.0,10698.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
662,cuML,rapidsai/cuml,gpu-utilities,,{},201.0,,5,False,cuml,,,,,,,https://pypi.org/project/cuml,1798.0,1798.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
663,Orbit,uber/orbit,probabilistics,,{},23.0,,5,False,orbit-ml,,,,,,,https://pypi.org/project/orbit-ml,15633.0,15633.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
664,AdaBound,Luolc/AdaBound,pytorch-utils,,{},2.0,,5,False,adabound,,,,['pytorch'],233.0,233.0,https://pypi.org/project/adabound,944.0,944.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
665,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,{},23.0,,5,False,poutyne,,,,['pytorch'],,,https://pypi.org/project/poutyne,20410.0,20410.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
666,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,{},11.0,,5,False,torchsummary,,,,['pytorch'],,,https://pypi.org/project/torchsummary,104303.0,104303.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
667,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,{},30.0,,5,False,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,40268.0,40268.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
668,Trax,google/trax,others,,{},82.0,,5,False,trax,,,,,24.0,24.0,https://pypi.org/project/trax,1057.0,1057.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
669,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,5,False,neuraxle,,,,,69.0,69.0,https://pypi.org/project/neuraxle,341.0,341.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
670,facenet-pytorch,timesler/facenet-pytorch,image,,{},18.0,,5,False,facenet-pytorch,,,,['pytorch'],,,https://pypi.org/project/facenet-pytorch,142775.0,142775.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
671,elegy,poets-ai/elegy,ml-frameworks,,{},18.0,,5,False,elegy,,,,"['tensorflow', 'jax']",58.0,58.0,https://pypi.org/project/elegy,232.0,232.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
672,lore,instacart/lore,ml-experiments,,{},29.0,,5,False,lore,,,,,26.0,26.0,https://pypi.org/project/lore,633.0,633.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
673,fklearn,nubank/fklearn,ml-frameworks,,{},56.0,,5,False,fklearn,,,,,16.0,16.0,https://pypi.org/project/fklearn,792.0,792.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
674,fastFM,ibayer/fastFM,recommender-systems,,{},20.0,,5,False,fastfm,,,,,128.0,128.0,https://pypi.org/project/fastfm,845.0,845.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
675,somoclu,peterwittek/somoclu,distributed-ml,,{},20.0,Massively parallel self-organizing maps: accelerate training on multicore CPUs and GPUs.,5,False,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,749.0,5169.0,https://anaconda.org/conda-forge/somoclu,2020-10-08 04:24:30.560,2025-09-05 02:51:23.155,2025-09-05 02:51:23.155000,305042.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
676,deeplift,kundajelab/deeplift,interpretability,,{},11.0,,5,False,deeplift,,,,,117.0,117.0,https://pypi.org/project/deeplift,877.0,877.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
677,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,{},4.0,,5,False,pdftabextract,,,,,53.0,53.0,https://pypi.org/project/pdftabextract,528.0,528.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
678,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,{},41.0,,5,False,kp,,,,,,,https://pypi.org/project/kp,212.0,212.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
679,CausalNex,quantumblacklabs/causalnex,interpretability,,{},,,5,False,causalnex,,,,"['pytorch', 'sklearn']",,,https://pypi.org/project/causalnex,1349.0,1349.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
680,pygraphistry,graphistry/pygraphistry,graph,,{},51.0,,5,False,graphistry,,,,['jupyter'],,,https://pypi.org/project/graphistry,11018.0,11018.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
681,pytorchvideo,facebookresearch/pytorchvideo,image,,{},62.0,,5,False,pytorchvideo,,,,['pytorch'],,,https://pypi.org/project/pytorchvideo,34146.0,34146.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
682,deep-daze,lucidrains/deep-daze,image,,{},14.0,,5,False,deep-daze,,,,,56.0,56.0,https://pypi.org/project/deep-daze,310.0,310.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
683,solt,Oulu-IMEDS/solt,image,,{},9.0,,5,False,solt,,,,,65.0,65.0,https://pypi.org/project/solt,367.0,367.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
684,TorchDrift,torchdrift/torchdrift,pytorch-utils,,{},4.0,,5,False,torchdrift,,,,['pytorch'],31.0,31.0,https://pypi.org/project/torchdrift,124.0,124.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
685,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,5,False,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,9044.0,9044.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
686,FinQuant,fmilthaler/FinQuant,financial-data,,{},7.0,,5,False,FinQuant,,,,,100.0,100.0,https://pypi.org/project/FinQuant,744.0,744.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
687,deepsnap,snap-stanford/deepsnap,graph,,{},18.0,,5,False,deepsnap,,,,,134.0,134.0,https://pypi.org/project/deepsnap,732.0,732.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
688,qdrant,qdrant/qdrant,nlp,,{},173.0,,5,False,,,,,,117.0,117.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
689,Popmon,ing-bank/popmon,data-viz,,{},20.0,,5,False,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,2112.0,2112.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
690,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,{},32.0,,5,False,merlin-core,,,,,,,https://pypi.org/project/merlin-core,11044.0,11044.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
691,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,{},3.0,,5,False,shap-hypetune,,,,,23.0,23.0,https://pypi.org/project/shap-hypetune,6435.0,6435.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
692,kubric,google-research/kubric,image,,{},34.0,,5,False,kubric-nightly,,,,,8.0,8.0,https://pypi.org/project/kubric-nightly,1749.0,1749.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
693,evojax,google/evojax,jax-utils,,{},14.0,EvoJAX: Hardware-accelerated Neuroevolution.,5,False,evojax,conda-forge/evojax,,,['jax'],,,https://pypi.org/project/evojax,1268.0,2278.0,https://anaconda.org/conda-forge/evojax,2022-02-14 16:32:21.864,2025-04-22 14:58:11.525,2025-04-22 14:58:11.525000,53553.0,20.0,,,,,,3.0,,,,,,,,,,,,,,
694,DeepKE,zjunlp/deepke,nlp,,{},34.0,,5,False,deepke,,,,['pytorch'],25.0,25.0,https://pypi.org/project/deepke,518.0,518.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
695,pymdp,infer-actively/pymdp,others,,{},36.0,,5,False,inferactively-pymdp,,,,,,,https://pypi.org/project/inferactively-pymdp,13252.0,13252.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
696,PipelineDP,OpenMined/PipelineDP,privacy-ml,,{},35.0,,5,False,pipeline-dp,,,,,16.0,16.0,https://pypi.org/project/pipeline-dp,632.0,632.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
697,benchmark_VAE,clementchadebec/benchmark_VAE,others,,{},18.0,,5,False,pythae,,,,['pytorch'],41.0,41.0,https://pypi.org/project/pythae,4331.0,4331.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
698,CNTK,microsoft/CNTK,ml-frameworks,,{},277.0,,4,False,cntk,,,,,,,https://pypi.org/project/cntk,357.0,357.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
699,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,4,False,nnabla,,,,,,,https://pypi.org/project/nnabla,1440.0,1440.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
700,Objax,google/objax,ml-frameworks,,{},26.0,,4,False,objax,,,,['jax'],,,https://pypi.org/project/objax,1102.0,1102.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
701,Camphr,PKSHATechnology-Research/camphr,nlp,,{},7.0,,4,False,camphr,,,,['spacy'],16.0,16.0,https://pypi.org/project/camphr,258.0,258.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
702,fast-bert,utterworks/fast-bert,nlp,,{},37.0,,4,False,fast-bert,,,,,,,https://pypi.org/project/fast-bert,2143.0,2143.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
703,Snips NLU,snipsco/snips-nlu,nlp,,{},22.0,,4,False,snips-nlu,,,,,,,https://pypi.org/project/snips-nlu,1149.0,1149.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
704,textpipe,textpipe/textpipe,nlp,,{},29.0,,4,False,textpipe,,,,,10.0,10.0,https://pypi.org/project/textpipe,129.0,129.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
705,MatchZoo,NTMC-Community/MatchZoo,nlp,,{},39.0,,4,False,matchzoo,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/matchzoo,112.0,112.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
706,Texar,asyml/texar,nlp,,{},44.0,,4,False,texar,,,,['tensorflow'],30.0,30.0,https://pypi.org/project/texar,118.0,118.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
707,PySlowFast,facebookresearch/SlowFast,image,,{},39.0,,4,False,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,21.0,21.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
708,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,129.0,129.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
709,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,4,False,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,2181.0,2181.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
710,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,{},19.0,,4,False,sklearn-evaluation,,,,['sklearn'],,,https://pypi.org/project/sklearn-evaluation,8984.0,8984.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
711,graph-nets,deepmind/graph_nets,graph,,{},11.0,,4,False,graph-nets,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/graph-nets,1010.0,1010.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
712,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,4,False,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,4337.0,4337.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
713,AdaNet,tensorflow/adanet,hyperopt,,{},27.0,,4,False,adanet,,,,['tensorflow'],,,https://pypi.org/project/adanet,1263.0,1263.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
714,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,,,https://pypi.org/project/test_tube,18092.0,18092.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
715,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,{},5.0,,4,False,alphapy,,,,,11.0,11.0,https://pypi.org/project/alphapy,171.0,171.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
716,Studio.ml,studioml/studio,ml-experiments,,{},24.0,,4,False,studioml,,,,,8.0,8.0,https://pypi.org/project/studioml,156.0,156.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
717,steppy,minerva-ml/steppy,ml-experiments,,{},7.0,,4,False,steppy,,,,,60.0,60.0,https://pypi.org/project/steppy,83.0,83.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
718,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,{},136.0,,4,False,tensorlayer,,,,['tensorflow'],,,https://pypi.org/project/tensorlayer,1186.0,1186.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
719,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,{},117.0,,4,False,stable-baselines,,,,,,,https://pypi.org/project/stable-baselines,2115.0,2115.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
720,MedicalTorch,perone/medicaltorch,medical-data,,{},8.0,,4,False,medicaltorch,,,,['pytorch'],19.0,19.0,https://pypi.org/project/medicaltorch,175.0,175.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
721,BigDL,intel-analytics/BigDL,distributed-ml,,{},125.0,,4,False,bigdl,,,,,,,https://pypi.org/project/bigdl,5895.0,5895.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
722,BytePS,bytedance/byteps,distributed-ml,,{},21.0,,4,False,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,103.0,103.0,,,,2020-03-03 02:33:23.358610,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,,1822.0,3.0,,Apache-2.0,,,,,,,,,,,,
723,sk-dist,Ibotta/sk-dist,distributed-ml,,{},8.0,,4,False,sk-dist,,,,"['sklearn', 'spark']",,,https://pypi.org/project/sk-dist,16939.0,16939.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
724,tensorrec,jfkirk/tensorrec,recommender-systems,,{},9.0,,4,False,tensorrec,,,,['tensorflow'],38.0,38.0,https://pypi.org/project/tensorrec,210.0,210.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
725,Case Recommender,caserec/CaseRecommender,recommender-systems,,{},11.0,,4,False,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,258.0,258.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
726,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,4,False,larq-compute-engine,,,,,11.0,11.0,https://pypi.org/project/larq-compute-engine,384.0,384.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
727,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},100.0,,4,False,arrayfire,,,,,,,https://pypi.org/project/arrayfire,6329.0,6329.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
728,Pywick,achaiah/pywick,pytorch-utils,,{},4.0,,4,False,pywick,,,,['pytorch'],14.0,14.0,https://pypi.org/project/pywick,151.0,151.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
729,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,{},6.0,,4,False,performer-pytorch,,,,['pytorch'],,,https://pypi.org/project/performer-pytorch,9179.0,9179.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
730,Higher,facebookresearch/higher,pytorch-utils,,{},8.0,,4,False,higher,,,,['pytorch'],,,https://pypi.org/project/higher,16624.0,16624.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
731,SRU,asappresearch/sru,pytorch-utils,,{},21.0,,4,False,sru,,,,['pytorch'],,,https://pypi.org/project/sru,1325.0,1325.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
732,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,{},12.0,,4,False,torchmeta,,,,['pytorch'],,,https://pypi.org/project/torchmeta,9680.0,9680.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
733,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,{},4.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4,False,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],,,https://pypi.org/project/tensor-sensor,166.0,293.0,https://anaconda.org/conda-forge/tensor-sensor,2021-10-12 03:26:23.131,2026-04-27 06:38:31.630,2026-04-27 06:38:31.630000,7250.0,2.0,,,,,,3.0,,,,,,,,,,,,,,
734,TensorNets,taehoonlee/tensornets,tensorflow-utils,,{},6.0,,4,False,tensornets,,,,['tensorflow'],87.0,87.0,https://pypi.org/project/tensornets,89.0,89.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
735,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,,,https://pypi.org/project/pymars,5691.0,5691.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
736,dabl,amueller/dabl,sklearn-utils,,{},24.0,,4,False,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,1470.0,1470.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
737,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,,,['paddle'],,,https://pypi.org/project/paddlehub,3447.0,3447.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
738,segmentation_models,qubvel/segmentation_models,image,,{},15.0,,4,False,segmentation_models,,,,['tensorflow'],,,https://pypi.org/project/segmentation_models,16060.0,16060.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
739,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,{},11.0,,4,False,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,17033.0,17033.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
740,tinygrad,geohot/tinygrad,pytorch-utils,,{},488.0,,4,False,,,,,['pytorch'],23.0,23.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
741,Auto ViML,AutoViML/Auto_ViML,hyperopt,,{},9.0,,4,False,autoviml,,,,,29.0,29.0,https://pypi.org/project/autoviml,647.0,647.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
742,random-forest-importances,parrt/random-forest-importances,interpretability,,{},16.0,,4,False,rfpimp,,,,['sklearn'],,,https://pypi.org/project/rfpimp,24358.0,24358.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
743,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,{},21.0,,4,False,gpt-2-simple,,,,['tensorflow'],,,https://pypi.org/project/gpt-2-simple,6945.0,6945.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
744,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,{},16.0,,4,False,matrixprofile-ts,,,,,34.0,34.0,https://pypi.org/project/matrixprofile-ts,345.0,345.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
745,ivis,beringresearch/ivis,data-viz,,{},10.0,,4,False,ivis,,,,['tensorflow'],40.0,40.0,https://pypi.org/project/ivis,348.0,348.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
