,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
323,PyWaffle,gyli/PyWaffle,data-viz,,{},6.0,A FigureClass of Matplotlib to make waffle chart.,10,False,pywaffle,conda-forge/pywaffle,,,,562.0,562.0,https://pypi.org/project/pywaffle,19241.0,19547.0,https://anaconda.org/conda-forge/pywaffle,2020-10-03 02:41:37.247,2025-04-22 14:56:58.537,2025-04-22 14:56:58.537000,21423.0,5.0,,,,,,3.0,,,,,,,,,,,,,,
324,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,10,False,alibi,,,,,858.0,858.0,https://pypi.org/project/alibi,19155.0,19155.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
325,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,761.0,761.0,https://pypi.org/project/alphalens,1397.0,1738.0,https://anaconda.org/conda-forge/alphalens,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205,2025-04-22 14:56:47.205000,34790.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
326,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,,,['tensorflow'],946.0,946.0,https://pypi.org/project/autokeras,10052.0,10052.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
327,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],769.0,769.0,https://pypi.org/project/auto-sklearn,6501.0,7172.0,https://anaconda.org/conda-forge/auto-sklearn,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654,2025-04-22 14:57:49.654000,42990.0,11.0,,,,,,2.0,,,,,,,,,,,,,,
328,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,10,False,catalyst,,,,['pytorch'],1299.0,1299.0,https://pypi.org/project/catalyst,18992.0,18992.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
329,Acme,deepmind/acme,reinforcement-learning,,{},91.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,,,['tensorflow'],318.0,318.0,https://pypi.org/project/dm-acme,1705.0,1958.0,https://anaconda.org/conda-forge/dm-acme,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447,2025-04-22 14:57:40.447000,17481.0,5.0,,,,,,1.0,,,,,,,,,,,,,,
330,Darts,unit8co/darts,time-series-data,,{},163.0,A python library for user-friendly forecasting and anomaly detection on time series.,10,False,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,104559.0,106603.0,https://anaconda.org/conda-forge/u8darts-all,2021-07-30 09:48:56.369,2026-07-20 14:21:54.140,2026-07-20 14:21:54.140000,121043.0,47.0,https://hub.docker.com/r/unit8/darts,2026-07-20 10:26:36.528437,,,3696.0,2.0,,,,,,,,,,,,,,
331,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},32.0,,10,False,skforecast,,,,['sklearn'],505.0,505.0,https://pypi.org/project/skforecast,147854.0,147854.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
332,DeepSpeech,mozilla/DeepSpeech,audio,,{},163.0,A library for running inference on a DeepSpeech model.,10,False,deepspeech,conda-forge/deepspeech,,,['tensorflow'],547.0,547.0,https://pypi.org/project/deepspeech,5523.0,5600.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207,2025-04-22 14:57:58.207000,4751.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
333,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,56.0,56.0,https://pypi.org/project/pvporcupine,667960.0,667960.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
334,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,1480375.0,1485877.0,https://anaconda.org/conda-forge/pyro-ppl,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967,2025-04-22 14:57:47.967000,357657.0,11.0,,,,,,3.0,,,,,,,,,,,,,,
335,GPyTorch,cornellius-gp/gpytorch,probabilistics,,{},154.0,An implementation of Gaussian Processes in Pytorch.,10,False,gpytorch,conda-forge/gpytorch,,,['pytorch'],,,https://pypi.org/project/gpytorch,1262239.0,1265991.0,https://anaconda.org/conda-forge/gpytorch,2020-05-21 18:18:14.146,2026-02-28 20:41:43.640,2026-02-28 20:41:43.640000,281438.0,26.0,,,,,,3.0,,,,,,,,,,,,,,
336,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",10,False,cleverhans,conda-forge/cleverhans,,,['tensorflow'],843.0,843.0,https://pypi.org/project/cleverhans,1073.0,1263.0,https://anaconda.org/conda-forge/cleverhans,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932,2025-04-22 14:57:28.932000,14094.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
337,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,,,['sklearn'],2214.0,2214.0,https://pypi.org/project/scikit-multilearn,55341.0,55341.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
338,metric-learn,scikit-learn-contrib/metric-learn,others,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,,,['sklearn'],506.0,506.0,https://pypi.org/project/metric-learn,5263.0,5553.0,https://anaconda.org/conda-forge/metric-learn,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763,2025-04-22 14:57:23.763000,21174.0,4.0,,,,,,3.0,,,,,,,,,,,,,,
339,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",10,False,gplearn,conda-forge/gplearn,,,['sklearn'],748.0,748.0,https://pypi.org/project/gplearn,56283.0,56471.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701,2026-01-07 23:59:23.701000,13963.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
340,PySwarms,ljvmiranda921/pyswarms,others,,{},45.0,,10,False,pyswarms,,,,,618.0,618.0,https://pypi.org/project/pyswarms,62969.0,62969.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
341,BioPandas,rasbt/biopandas,others,,{},18.0,Molecular Structures in Pandas DataFrames.,10,False,biopandas,conda-forge/biopandas,,,['pandas'],414.0,414.0,https://pypi.org/project/biopandas,36852.0,42220.0,https://anaconda.org/conda-forge/biopandas,2020-08-04 11:39:32.572,2025-04-22 14:56:30.745,2025-04-22 14:56:30.745000,386540.0,12.0,,,,,,3.0,,,,,,,,,,,,,,
342,pygal,Kozea/pygal,graph,,{},77.0,A Python svg graph plotting library.,10,False,pygal,conda-forge/pygal,,,,,,https://pypi.org/project/pygal,552807.0,556281.0,https://anaconda.org/conda-forge/pygal,2023-01-20 00:24:46.933,2026-06-19 03:21:39.904,2026-06-19 03:21:39.904000,149424.0,8.0,,,,,,2.0,,,,,,,,,,,,,,
343,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,10,False,alibi-detect,,,,,648.0,648.0,https://pypi.org/project/alibi-detect,81261.0,81261.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
344,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,176.0,176.0,https://pypi.org/project/mljar-supervised,8483.0,9658.0,https://anaconda.org/conda-forge/mljar-supervised,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878,2026-05-29 16:26:31.878000,72887.0,29.0,,,,,,2.0,,,,,,,,,,,,,,
345,espnet,espnet/espnet,audio,,{},559.0,,10,False,espnet,,,,,504.0,504.0,https://pypi.org/project/espnet,29315.0,29315.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
346,haystack,deepset-ai/haystack,nlp,,{},421.0,,10,False,haystack,,,,,1794.0,1794.0,https://pypi.org/project/haystack,3203.0,3203.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
347,lightly,lightly-ai/lightly,image,,{},91.0,,10,False,lightly,,,,['pytorch'],647.0,647.0,https://pypi.org/project/lightly,168824.0,168824.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
348,Norfair,tryolabs/norfair,image,,{},32.0,,10,False,norfair,,,,,369.0,369.0,https://pypi.org/project/norfair,116788.0,116788.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
349,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,1123.0,1123.0,https://pypi.org/project/python_speech_features,104504.0,104504.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
350,joypy,leotac/joypy,data-viz,,{},8.0,Joyplots in python.,10,False,joypy,conda-forge/joypy,,,,600.0,600.0,https://pypi.org/project/joypy,26910.0,27555.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:52.304,2025-04-22 14:57:03.596,2025-04-22 14:57:03.596000,43903.0,5.0,,,,,,3.0,,,,,,,,,,,,,,
351,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,10,False,lets-plot,,,,,214.0,214.0,https://pypi.org/project/lets-plot,64932.0,64932.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
352,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,419.0,419.0,https://pypi.org/project/petastorm,186133.0,186133.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
353,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,1439.0,1439.0,https://pypi.org/project/stockstats,204628.0,204628.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
354,fairlearn,fairlearn/fairlearn,interpretability,,{},122.0,Simple and easy fairness assessment and unfairness mitigation.,10,False,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,201425.0,202419.0,https://anaconda.org/conda-forge/fairlearn,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371,2026-06-08 10:56:38.371000,68591.0,16.0,,,,,,2.0,,,,,,,,,,,,,,
355,explainerdashboard,oegedijk/explainerdashboard,interpretability,,{},23.0,explainerdashboard allows you quickly build an interactive dashboard to explain the inner workings of your machine..,10,False,explainerdashboard,conda-forge/explainerdashboard,,,,663.0,663.0,https://pypi.org/project/explainerdashboard,,1363.0,https://anaconda.org/conda-forge/explainerdashboard,2020-12-01 04:42:10.329,2026-02-09 15:37:35.767,2026-02-09 15:37:35.767000,92716.0,33.0,,,,,,2.0,,,,,,,,,,,,,,
356,quinn,MrPowers/quinn,ml-experiments,,{},31.0,,10,False,quinn,,,,['spark'],99.0,99.0,https://pypi.org/project/quinn,573319.0,573319.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
357,causalml,uber/causalml,others,,{},84.0,,10,False,causalml,,,,,335.0,335.0,https://pypi.org/project/causalml,127504.0,127504.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
358,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,{},363.0,"Client library to download and publish models, datasets and other repos on the huggingface.co hub.",10,False,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,,103181.0,https://anaconda.org/conda-forge/huggingface_hub,2021-02-12 21:11:22.751,2026-08-07 15:53:22.432,2026-08-07 15:53:22.432000,6810010.0,169.0,,,,,,2.0,,,,,,,,,,,,,,
359,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,{},87.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes.,10,False,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],323.0,323.0,https://pypi.org/project/lightning-flash,1454.0,2141.0,https://anaconda.org/conda-forge/lightning-flash,2021-08-24 20:02:16.116,2025-04-22 14:57:59.303,2025-04-22 14:57:59.303000,41274.0,14.0,,,,,,1.0,,,,,,,,,,,,,,
360,detoxify,unitaryai/detoxify,nlp,,{},14.0,,10,False,detoxify,,,,,1133.0,1133.0,https://pypi.org/project/detoxify,102696.0,102696.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
361,underthesea,undertheseanlp/underthesea,nlp,,{},26.0,,10,False,underthesea,,,,,1708.0,1708.0,https://pypi.org/project/underthesea,35915.0,35915.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
362,detecto,alankbi/detecto,image,,{},12.0,Build fully-functioning computer vision models with PyTorch.,10,False,detecto,conda-forge/detecto,,,['pytorch'],196.0,196.0,https://pypi.org/project/detecto,11043.0,11202.0,https://anaconda.org/conda-forge/detecto,2021-06-09 14:10:48.390,2025-04-22 14:57:54.494,2025-04-22 14:57:54.494000,9919.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
363,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},159.0,,9,False,ludwig,,,,['tensorflow'],367.0,367.0,https://pypi.org/project/ludwig,2953.0,2953.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
364,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",9,False,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,2549.0,9424.0,https://anaconda.org/conda-forge/mlpack,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438,2026-06-20 14:06:36.438000,508783.0,17.0,,,,,,3.0,,,,,,,,,,,,,,
365,dyNET,clab/dynet,ml-frameworks,,{},162.0,,9,False,dyNET,,,,,281.0,281.0,https://pypi.org/project/dyNET,3735.0,3735.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
366,Augmentor,mdbloice/Augmentor,image,,{},23.0,,9,False,Augmentor,,,,,969.0,969.0,https://pypi.org/project/Augmentor,7994.0,7994.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
367,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,https://pypi.org/project/opencv-python,56437331.0,56437331.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
368,Image Deduplicator,idealo/imagededup,image,,{},19.0,,9,False,imagededup,,,,['tensorflow'],218.0,218.0,https://pypi.org/project/imagededup,71683.0,71683.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
369,imutils,PyImageSearch/imutils,image,,{},21.0,"A series of convenience functions to make basic image processing functions such as translation, rotation, resizing,..",9,False,imutils,conda-forge/imutils,,,,,,https://pypi.org/project/imutils,734644.0,738741.0,https://anaconda.org/conda-forge/imutils,2020-07-07 12:49:26.774,2025-04-22 14:57:06.837,2025-04-22 14:57:06.837000,299147.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
370,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,9,False,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],719.0,719.0,https://pypi.org/project/keras-ocr,51783.0,51790.0,https://anaconda.org/anaconda/keras-ocr,2020-11-13 22:43:29.643,2025-04-22 15:32:32.089,2025-04-22 15:32:32.089000,499.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
371,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,86.0,86.0,https://pypi.org/project/chartify,2164.0,2655.0,https://anaconda.org/conda-forge/chartify,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373,2025-04-22 14:56:57.373000,45731.0,10.0,,,,,,3.0,,,,,,,,,,,,,,
372,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,,,['pandas'],534.0,534.0,https://pypi.org/project/pandasgui,2693.0,3383.0,https://anaconda.org/conda-forge/pandasgui,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598,2025-04-22 14:57:45.598000,46296.0,2.0,,,,,,3.0,,,,,,,,,,,,,,
373,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,{},3.0,PivotTable.js integration for Jupyter/IPython Notebook.,9,False,pivottablejs,anaconda/pivottablejs,,,['jupyter'],551.0,551.0,https://pypi.org/project/pivottablejs,25393.0,25432.0,https://anaconda.org/anaconda/pivottablejs,2016-02-26 10:38:14.404,2025-11-25 12:27:37.771,2025-11-25 12:27:37.771000,5032.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
374,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,{},113.0,A suite of visual analysis and diagnostic tools for machine learning.,9,False,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,563865.0,565444.0,https://anaconda.org/conda-forge/yellowbrick,2020-08-07 07:09:40.588,2025-04-22 14:57:33.497,2025-04-22 14:57:33.497000,113710.0,6.0,,,,,,2.0,,,,,,,,,,,,,,
375,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,556.0,556.0,https://pypi.org/project/deepchecks,30448.0,30448.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
376,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",9,False,karateclub,conda-forge/karateclub,,,,336.0,336.0,https://pypi.org/project/karateclub,6781.0,7362.0,https://anaconda.org/conda-forge/karateclub,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844,2025-04-22 14:57:32.844000,42465.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
377,PyKEEN,pykeen/pykeen,graph,,{},45.0,,9,False,pykeen,,,,,376.0,376.0,https://pypi.org/project/pykeen,12677.0,12677.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
378,Spektral,danielegrattarola/spektral,graph,,{},27.0,,9,False,spektral,,,,['tensorflow'],434.0,434.0,https://pypi.org/project/spektral,8335.0,8335.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
379,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",9,False,tensortrade,conda-forge/tensortrade,,,,74.0,74.0,https://pypi.org/project/tensortrade,1013.0,1121.0,https://anaconda.org/conda-forge/tensortrade,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158,2026-02-09 18:23:25.158000,6973.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
380,IB-insync,erdewit/ib_insync,financial-data,,{},36.0,Python sync/async framework for Interactive Brokers API.,9,False,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,900078.0,901004.0,https://anaconda.org/conda-forge/ib-insync,2019-07-23 15:47:08.281,2025-04-22 14:57:08.534,2025-04-22 14:57:08.534000,78745.0,22.0,,,,,,3.0,,,,,,,,,,,,,,
381,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,{},11.0,,9,False,pyalgotrade,,,,,216.0,216.0,https://pypi.org/project/pyalgotrade,1223.0,1223.0,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
382,FinTA,peerchemist/finta,financial-data,,{},28.0,,9,False,finta,,,,,673.0,673.0,https://pypi.org/project/finta,15114.0,15114.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
383,Hyperas,maxpumperla/hyperas,hyperopt,,{},23.0,,9,False,hyperas,,,,['tensorflow'],395.0,395.0,https://pypi.org/project/hyperas,8410.0,8410.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
384,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,741.0,741.0,https://pypi.org/project/ml-metadata,46864.0,46864.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
385,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,,,['sklearn'],50.0,50.0,https://pypi.org/project/skll,1146.0,1685.0,https://anaconda.org/conda-forge/skll,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094,2025-04-22 14:58:06.094000,30725.0,9.0,,,,,,3.0,,,,,,,,,,,,,,
386,RLax,deepmind/rlax,reinforcement-learning,,{},24.0,,9,False,rlax,,,,['jax'],444.0,444.0,https://pypi.org/project/rlax,58994.0,58994.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
387,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},59.0,,9,False,vizdoom,,,,,358.0,358.0,https://pypi.org/project/vizdoom,11881.0,11881.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
388,MNE,mne-tools/mne-python,medical-data,,{},456.0,MNE-Python is a software for MEG and EEG data analysis.,9,False,mne,conda-forge/mne,,,,,,https://pypi.org/project/mne,417340.0,428729.0,https://anaconda.org/conda-forge/mne,2020-05-19 23:08:48.350,2026-04-20 20:38:15.777,2026-04-20 20:38:15.777000,854192.0,69.0,,,,,,3.0,,,,,,,,,,,,,,
389,Hail,hail-is/hail,medical-data,,{},103.0,,9,False,hail,,,,['spark'],189.0,189.0,https://pypi.org/project/hail,60315.0,60315.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
390,Prophet,facebook/prophet,time-series-data,,{},195.0,Automatic Forecasting Procedure.,9,False,fbprophet,conda-forge/prophet,,,,,,https://pypi.org/project/fbprophet,25510.0,53861.0,https://anaconda.org/conda-forge/prophet,2021-04-14 22:10:05.951,2026-06-01 20:12:55.219,2026-06-01 20:12:55.219000,1814498.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
391,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,9,False,tsfresh,conda-forge/tsfresh,,,['sklearn'],,,https://pypi.org/project/tsfresh,346258.0,367827.0,https://anaconda.org/conda-forge/tsfresh,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940,2026-06-13 13:50:18.940000,1617689.0,18.0,,,,,,2.0,,,,,,,,,,,,,,
392,Madmom,CPJKU/madmom,audio,,{},24.0,,9,False,madmom,,,,,538.0,538.0,https://pypi.org/project/madmom,11678.0,11678.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
393,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,,,['tensorflow'],74.0,74.0,https://pypi.org/project/ddsp,2341.0,2727.0,https://anaconda.org/conda-forge/ddsp,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526,2025-04-22 14:57:27.526000,28634.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
394,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,76.0,76.0,https://pypi.org/project/baal,1603.0,1867.0,https://anaconda.org/conda-forge/baal,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821,2025-04-22 14:57:44.821000,17738.0,5.0,,,,,,3.0,,,,,,,,,,,,,,
395,Foolbox,bethgelab/foolbox,adversarial,,{},35.0,"Foolbox Native is an adversarial attacks library that works natively with PyTorch, TensorFlow and JAX.",9,False,foolbox,conda-forge/foolbox,,,,778.0,778.0,https://pypi.org/project/foolbox,,314.0,https://anaconda.org/conda-forge/foolbox,2020-07-06 12:59:52.009,2025-04-22 14:57:29.383,2025-04-22 14:57:29.383000,22952.0,5.0,,,,,,2.0,,,,,,,,,,,,,,
396,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,{},35.0,PyTorch Extension Library of Optimized Scatter Operations.,9,False,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],,,https://pypi.org/project/torch-scatter,56111.0,74848.0,https://anaconda.org/conda-forge/pytorch_scatter,2020-06-01 16:15:18.085,2026-07-29 06:46:10.545,2026-07-29 06:46:10.545000,1386610.0,8.0,,,,,,2.0,,,,,,,,,,,,,,
397,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,{},5.0,,9,False,geffnet,,,,['pytorch'],319.0,319.0,https://pypi.org/project/geffnet,62403.0,62403.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
398,tensorflow-hub,tensorflow/hub,tensorflow-utils,,{},108.0,A library for transfer learning by reusing parts of TensorFlow models.,9,False,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,2141834.0,2143780.0,https://anaconda.org/conda-forge/tensorflow-hub,2020-08-24 16:43:33.174,2025-04-22 14:56:51.855,2025-04-22 14:56:51.855000,140148.0,15.0,,,,,,2.0,,,,,,,,,,,,,,
399,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,78169823.0,78169823.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
400,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,474.0,474.0,https://pypi.org/project/sense2vec,1890.0,3213.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924,2025-04-22 14:57:12.924000,80723.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
401,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,985.0,985.0,https://pypi.org/project/pysc2,3259.0,3259.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
402,neuralcoref,huggingface/neuralcoref,nlp,,{},21.0,Coreference Resolution in spaCy with Neural Networks.,9,False,neuralcoref,conda-forge/neuralcoref,,,,762.0,762.0,https://pypi.org/project/neuralcoref,1027.0,1399.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-08 14:34:53.474,2025-04-22 14:57:21.142,2025-04-22 14:57:21.142000,29059.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
403,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",9,False,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,33357965.0,33358025.0,https://anaconda.org/anaconda/pysoundfile,2026-03-03 08:12:51.546,2026-03-23 19:15:41.390,2026-03-23 19:15:41.390000,300.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
404,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,{},22.0,Pretrained models for Pytorch.,9,False,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],23.0,23.0,https://pypi.org/project/pretrainedmodels,85851.0,86894.0,https://anaconda.org/conda-forge/pretrainedmodels,2020-06-08 18:08:13.484,2025-04-22 14:57:27.662,2025-04-22 14:57:27.662000,77186.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
405,snownlp,isnowfy/snownlp,chinese-nlp,,{},8.0,,9,False,snownlp,,,,,1748.0,1748.0,https://pypi.org/project/snownlp,53530.0,53530.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
